,function_name,solver_name,seed,experiment_id,max_steps
2,rdkit_logp,genetic_algorithm,3,1f2fe114-8bf0-4f35-bf25-5e096504180f,309
3,rdkit_logp,genetic_algorithm,4,bbb263f3-b5c0-4036-87e0-9534d59dc283,309
4,rdkit_logp,genetic_algorithm,5,49a86b9d-fd4b-49f0-b092-8e3cac896465,309
0,rdkit_logp,cma_es,1,af8afafb-9649-4e23-8631-9f5153028c61,309
1,rdkit_logp,cma_es,2,b37b1d54-691f-49af-870b-a29a80674f9b,309
2,rdkit_logp,cma_es,3,61a703b2-f247-400f-b3ab-d5629224d302,309
3,rdkit_logp,cma_es,4,1ad87034-b182-46a7-92e8-877e29376d5b,309
4,rdkit_logp,cma_es,5,90546ad4-8632-4e9a-ac5d-7e30e84ce466,309
0,rdkit_logp,random_line_bo,1,285b7879-eb12-40da-b4e8-688c694ef9af,309
1,rdkit_logp,random_line_bo,2,3686e7f5-5d1c-4775-b1e6-58932eb09ce4,309
2,rdkit_logp,random_line_bo,3,0e5d9ff0-b965-4787-8e0d-a071120fd775,309
3,rdkit_logp,random_line_bo,4,87639ebb-de35-4613-ac0f-e176a785c193,309
4,rdkit_logp,random_line_bo,5,63a870fd-dc91-4a94-8f3d-43acf14aa246,309
0,rdkit_logp,coordinate_line_bo,1,3f495806-b8d2-47b3-9414-36217bd32557,309
1,rdkit_logp,coordinate_line_bo,2,48db2f9e-c15a-4b95-839e-5f30b86b76df,309
2,rdkit_logp,coordinate_line_bo,3,828fb89a-9bf8-4325-b45d-12ca49f4e1be,309
3,rdkit_logp,coordinate_line_bo,4,6f768836-8fdf-4fe6-85cf-b398d69b1688,309
4,rdkit_logp,coordinate_line_bo,5,8d3720b9-333f-4c3a-abc7-9fb095e114cd,309
0,rdkit_logp,turbo,1,178c0548-82ba-444d-b2cf-605160dec1af,309
1,rdkit_logp,turbo,2,abcdc515-5f50-48ae-89a7-23babcaf6db7,309
2,rdkit_logp,turbo,3,69796776-0dd5-4277-9527-3ff920305941,309
3,rdkit_logp,turbo,4,1142bb37-9107-471b-a47a-accd620c31ba,309
4,rdkit_logp,turbo,5,64059589-6a09-433c-a2e5-7bf888cac250,309
0,rdkit_logp,vanilla_bo_hvarfner,1,0bbac22e-78b7-4a52-898a-6efca6ba4bc0,12
1,rdkit_logp,vanilla_bo_hvarfner,2,171de178-1522-4101-b4cd-34b9378d9229,12
2,rdkit_logp,vanilla_bo_hvarfner,3,0b930dfc-2824-4444-9353-9ac31ec8fe16,12
3,rdkit_logp,vanilla_bo_hvarfner,4,1432757c-1cfd-442f-834f-7d00c645f57b,12
4,rdkit_logp,vanilla_bo_hvarfner,5,4416603d-8c1b-4d23-bd90-17e25a9d47d3,12
0,rdkit_logp,pr,1,68fe4056-8e85-4de0-9167-58d76dd111cc,12
1,rdkit_logp,pr,2,c5720f0a-1f43-446e-8d63-515e7f5e9e67,12
2,rdkit_logp,pr,3,40726f00-873d-4b9a-800a-89a05ff4c411,12
3,rdkit_logp,pr,4,40501f44-98c5-4808-84bc-581a57634a39,12
4,rdkit_logp,pr,5,526ecc9e-2a59-4eee-b2ef-936da8bc06e0,12
0,rdkit_logp,saas_bo,1,23767574-2d6a-49dc-856d-c6215aa95289,12
1,rdkit_logp,saas_bo,2,5ec0488b-1f8f-4b9d-8aae-976327fbde37,12
2,rdkit_logp,saas_bo,3,318bc640-b504-4828-b78b-5e1bba365586,12
3,rdkit_logp,saas_bo,4,9ebc0192-7474-415e-96ed-6a2915974c2a,12
4,rdkit_logp,saas_bo,5,9cd82385-4352-4da2-ad08-e0299a112cd6,12
0,rdkit_qed,directed_evolution,1,1d691f59-0524-485e-9056-e34b9a182bb1,309
1,rdkit_qed,directed_evolution,2,8ce65fb5-b74a-45b9-81d9-0ddfe39ac89c,309
2,rdkit_qed,directed_evolution,3,93d1b083-a4b9-4b57-8182-fed208a84f7b,309
3,rdkit_qed,directed_evolution,4,36635844-bad8-4071-b616-5cfc1cd71c29,309
4,rdkit_qed,directed_evolution,5,80839937-975a-4550-9636-7f7da0884d2f,309
0,rdkit_qed,hill_climbing,1,51930b06-a104-4abf-bd25-9b36d853ca8f,309
1,rdkit_qed,hill_climbing,2,78ebdeb4-cbc1-437c-9667-a55eef023dd7,309
2,rdkit_qed,hill_climbing,3,4ae8f25e-7a86-4b6e-b543-f93b18e53696,309
3,rdkit_qed,hill_climbing,4,0c07d8b6-65e9-40d5-97d5-74da89c04cc9,309
4,rdkit_qed,hill_climbing,5,0cfb9e5e-4bcf-4749-a709-ccb8d16ff1fe,309
0,rdkit_qed,genetic_algorithm,1,21a24a14-957b-475a-b40a-0bae62fb2aff,309
1,rdkit_qed,genetic_algorithm,2,386d6a9b-a84c-433f-ba81-99e4b2345d5e,309
2,rdkit_qed,genetic_algorithm,3,99f18900-2246-407d-9246-4610dcec09b0,309
3,rdkit_qed,genetic_algorithm,4,67d34c09-d2ad-4839-a74e-11743e75d9f1,309
4,rdkit_qed,genetic_algorithm,5,3c2962cf-f3c2-4ece-ba39-d1525cd23d25,309
0,rdkit_qed,cma_es,1,08d6b526-5e51-498c-a9b9-b0909fdc0c6d,309
1,rdkit_qed,cma_es,2,c7e18bd2-9a9d-43a3-b1aa-667855d5f24e,309
2,rdkit_qed,cma_es,3,2f8344ad-15b8-45ec-a684-c012d94e4978,309
3,rdkit_qed,cma_es,4,64221ad7-d211-409c-b599-784cd3192724,309
4,rdkit_qed,cma_es,5,515ab849-32ae-4b64-ace2-3b454b1123bc,309
0,rdkit_qed,random_line_bo,1,b18622bc-b775-4da9-a2a9-ac51bb7dabae,309
1,rdkit_qed,random_line_bo,2,2da7b715-7565-4b30-b3f4-fcf709d2dfc2,309
2,rdkit_qed,random_line_bo,3,2c0e6ed2-5bbf-456b-b57b-3b0203feacfb,309
3,rdkit_qed,random_line_bo,4,6a9a0bce-6448-46e2-ac03-c700c9de4296,309
4,rdkit_qed,random_line_bo,5,18d507c6-65c6-4055-8845-6cc82cad7e89,309
0,rdkit_qed,coordinate_line_bo,1,6d178d17-e350-4e78-8269-64002859dd43,309
1,rdkit_qed,coordinate_line_bo,2,4e12dfa5-4661-4a10-b13b-9da09b39019a,309
2,rdkit_qed,coordinate_line_bo,3,a70ff6e3-4512-417d-8694-6500c8f927ec,309
3,rdkit_qed,coordinate_line_bo,4,1a7aecdf-0950-4e6a-bafd-5dd56d14c6de,309
4,rdkit_qed,coordinate_line_bo,5,9125fd59-8d7f-43ce-99e9-c062bfeddaa6,309
0,rdkit_qed,turbo,1,36f12dde-78fb-4f3a-8d6b-4366a51fceb2,309
1,rdkit_qed,turbo,2,05a09cc6-0042-4459-ab30-b949c9318e9e,309
2,rdkit_qed,turbo,3,979530d6-6833-4ad1-829a-ecda02841ff1,309
3,rdkit_qed,turbo,4,127cd239-0649-40e0-af34-64c92777f472,309
4,rdkit_qed,turbo,5,7679b7c2-0051-49f4-8935-c67431780c6c,309
0,rdkit_qed,vanilla_bo_hvarfner,1,b594b931-a330-497c-935d-db4fa52c0bd2,12
1,rdkit_qed,vanilla_bo_hvarfner,2,5d3c47be-101c-45df-b27f-bb224934cc3d,12
2,rdkit_qed,vanilla_bo_hvarfner,3,0471114b-80ee-41e0-a8a4-959db3d32d5b,12
3,rdkit_qed,vanilla_bo_hvarfner,4,0167d514-e8e6-4bac-b068-c0ba5f1cd50a,12
4,rdkit_qed,vanilla_bo_hvarfner,5,5fed461a-ca74-4dd9-97f7-74227564cd3c,12
0,rdkit_qed,pr,1,7cb5b1da-8e95-4d69-85f0-a800618611d4,12
1,rdkit_qed,pr,2,874d3fca-c82f-45a6-b0cb-cf2e38351bc1,12
2,rdkit_qed,pr,3,a7fdcf91-b21c-4fa9-bd45-d2b091081308,12
3,rdkit_qed,pr,4,0a885d4d-0e49-4a62-9b90-18937f830e5d,12
4,rdkit_qed,pr,5,8e8c3a4c-4b58-4820-82e3-125667059611,12
0,rdkit_qed,saas_bo,1,25121ba2-8d0f-4205-87c1-6582acd87b28,12
1,rdkit_qed,saas_bo,2,7dcfb13d-1a60-421c-825c-7342c686f0b8,12
2,rdkit_qed,saas_bo,3,2ecb9b51-dfe7-4cd6-83ec-8ec9d6a61d7c,12
3,rdkit_qed,saas_bo,4,44c7d6ec-c9fd-431a-9b13-c2dd78f7a7f6,12
4,rdkit_qed,saas_bo,5,172753ad-7e89-4d45-8c65-3ad5e567a82d,12
0,sa_tdc,directed_evolution,1,52141d16-85f0-4c79-a6dd-c3843bcf740f,309
1,sa_tdc,directed_evolution,2,6c313f55-15f2-46bd-810d-a9955ef79907,309
2,sa_tdc,directed_evolution,3,108bb3a5-6cbf-45dc-9086-9e2c59a33990,309
3,sa_tdc,directed_evolution,4,0755481e-4b92-494d-b731-48c5ed75345f,309
4,sa_tdc,directed_evolution,5,1affe8b8-35b5-4966-9647-8bcc4493beaf,309
0,sa_tdc,hill_climbing,1,6b2bec36-d32a-4c62-9dd6-f1d417180aa4,309
1,sa_tdc,hill_climbing,2,4a480f60-68de-43c8-b63a-5e81e1009d9b,309
2,sa_tdc,hill_climbing,3,78929794-83c9-4a65-858c-da7c8d6b30f4,309
3,sa_tdc,hill_climbing,4,63df22f0-dce7-4223-897a-07c5f9ba4b63,309
4,sa_tdc,hill_climbing,5,0a5c9c13-02e4-429f-95fa-c84ed88a2de9,309
0,sa_tdc,genetic_algorithm,1,6f388639-8c8d-47da-8f59-bcf13181d066,309
1,sa_tdc,genetic_algorithm,2,302922a3-162a-4652-a76f-929e859f7434,309
2,sa_tdc,genetic_algorithm,3,60ca0a77-5a86-4fb4-97cb-ab6f37db926f,309
3,sa_tdc,genetic_algorithm,4,66ba294e-8523-4aae-805f-c60598592a17,309
4,sa_tdc,genetic_algorithm,5,802e74b8-fda2-4867-ab54-06d1e478a6e9,309
0,sa_tdc,cma_es,1,5fcf1fc0-2aa6-4e19-b7c6-0098f800e649,309
1,sa_tdc,cma_es,2,0055870c-05ca-4580-8701-30127d0f495c,309
2,sa_tdc,cma_es,3,12f897cf-4cf5-4739-a14e-e028a238e31f,309
3,sa_tdc,cma_es,4,3fb1c520-e43a-44f0-9a11-5fadc3384da3,309
4,sa_tdc,cma_es,5,88e6c237-d452-4cb3-bff0-1f5e36641892,309
0,sa_tdc,random_line_bo,1,0c90901d-9f2d-4e7d-bd20-c7d16652c91f,309
1,sa_tdc,random_line_bo,2,10c7a0e1-70ff-4292-9a01-9477db4a23b2,309
2,sa_tdc,random_line_bo,3,ba7cd234-d43a-46b7-abba-b648ed9ada81,309
3,sa_tdc,random_line_bo,4,43cfec23-cdb0-47e2-83f9-6a7eea65383c,309
4,sa_tdc,random_line_bo,5,770c531c-ccb7-4937-b798-ca0f8207e263,309
0,sa_tdc,coordinate_line_bo,1,86965236-3f5c-4ad9-836d-3e3ee6264e3f,309
1,sa_tdc,coordinate_line_bo,2,00242a02-d783-49ae-9d7d-956f107a6421,309
2,sa_tdc,coordinate_line_bo,3,22f18a30-7c7f-479b-a5d9-2c66ca2c4834,309
3,sa_tdc,coordinate_line_bo,4,63ab489f-b6a0-4d28-89d2-335b03a83e6d,309
4,sa_tdc,coordinate_line_bo,5,8fe99163-3696-44e8-83eb-a7047843d080,309
0,sa_tdc,turbo,1,d5764ae1-de9a-4542-936d-af4dc51fff80,309
1,sa_tdc,turbo,2,2f892476-6ac1-4ef8-ad6f-bd3d8694373a,309
2,sa_tdc,turbo,3,a954a80b-274a-47ff-95b0-00f37eb2ae39,309
3,sa_tdc,turbo,4,537965ee-78d2-4b11-83c4-b8411d9a0508,309
4,sa_tdc,turbo,5,76394dba-e7b6-44e1-9229-5b075feacd96,309
0,sa_tdc,vanilla_bo_hvarfner,1,4ad891e3-70a4-45b4-be5d-f6239b3a6c79,12
1,sa_tdc,vanilla_bo_hvarfner,2,1f727047-8c83-49ad-ad67-3b61b441b9e2,12
2,sa_tdc,vanilla_bo_hvarfner,3,54c677f0-e109-4eae-8e30-6f57846ab3d3,12
3,sa_tdc,vanilla_bo_hvarfner,4,6998babf-6fc0-436e-bbbe-db268021b05f,12
4,sa_tdc,vanilla_bo_hvarfner,5,08a92f51-2465-455a-a1ef-3fdab8606e92,12
0,sa_tdc,pr,1,26dd4841-f03d-46f4-bff5-74249037782c,12
1,sa_tdc,pr,2,6cb97cbc-a743-4c99-9686-7992d8f9b125,12
2,sa_tdc,pr,3,09f59a43-005f-4e5d-a37f-9cc14574df07,12
3,sa_tdc,pr,4,0e83e481-c742-4dcb-a686-5f2cf5b24ceb,12
4,sa_tdc,pr,5,3e30ce69-89c6-4b08-bc8d-55300a6a5eff,12
0,sa_tdc,saas_bo,1,6efd4d25-ff95-48ed-8b6c-03c4d47d418b,12
1,sa_tdc,saas_bo,2,8ce805b9-056c-4e9e-9ab7-9bc7f2449cf6,12
2,sa_tdc,saas_bo,3,3a26f2cc-4d0d-4b26-8513-f85e187f1a06,12
3,sa_tdc,saas_bo,4,3b9feb12-6b30-4cda-a712-c0640cb19c14,12
4,sa_tdc,saas_bo,5,cd1354e8-939c-4ccd-8c1f-00bea7a47516,12
0,scaffold_hop,directed_evolution,1,6d9aa85e-4d71-4033-a8f0-698dd7f70c3c,309
1,scaffold_hop,directed_evolution,2,7809eed9-11b1-4163-8f8f-0787a3a83fc0,309
2,scaffold_hop,directed_evolution,3,35a22555-72d4-42f0-b8d1-eb51a8e1179e,309
3,scaffold_hop,directed_evolution,4,9d684791-ca1b-420f-af62-5b4eb0d522f4,309
4,scaffold_hop,directed_evolution,5,6d58575c-d602-4d27-9609-fbf91cc80007,309
0,scaffold_hop,hill_climbing,1,0570999e-9031-4182-83ba-75be311e9b45,309
1,scaffold_hop,hill_climbing,2,70c63b28-0ae3-40e9-9244-fa58b8a9c352,309
2,scaffold_hop,hill_climbing,3,8cc9639e-f52a-4ef7-bd45-39d1592e37e6,309
3,scaffold_hop,hill_climbing,4,49f2fe18-8818-4ff7-9b48-9c97200aa9cf,309
4,scaffold_hop,hill_climbing,5,14d263c7-5726-45a3-9d6d-72769986f2b2,309
0,scaffold_hop,genetic_algorithm,1,1f499f15-0332-4bf7-921c-6cd48b13304c,309
1,scaffold_hop,genetic_algorithm,2,2ffef565-8012-4caf-92c2-7dd882abba63,309
2,scaffold_hop,genetic_algorithm,3,71a7e0fc-f3af-4e48-b395-1d05b30b6699,309
3,scaffold_hop,genetic_algorithm,4,31dd48f3-a9bc-4216-b0c6-26b2d7f669c4,309
4,scaffold_hop,genetic_algorithm,5,0bf14445-c9b0-46af-bc87-758eb5007083,309
0,scaffold_hop,cma_es,1,91e1de70-1a79-47f2-bf10-1ce20cca7c4d,309
1,scaffold_hop,cma_es,2,04b4435d-532c-472d-8c4d-7863fe2921c8,309
2,scaffold_hop,cma_es,3,75e483c7-4266-4b5d-b98b-578b55e1e8a3,309
3,scaffold_hop,cma_es,4,7cd0bc38-d7de-4afc-a2f9-6440fd930401,309
4,scaffold_hop,cma_es,5,6ea94c65-1ce1-46b1-81f3-9a26145f503c,309
0,scaffold_hop,random_line_bo,1,22de596e-ba39-415f-92e7-664834acccd1,309
1,scaffold_hop,random_line_bo,2,0a5b46b4-009e-4b21-b423-9294c147bf1a,309
2,scaffold_hop,random_line_bo,3,75b47cba-4d75-46db-90d7-931798a8b248,309
3,scaffold_hop,random_line_bo,4,a8f9db05-2d5f-4a97-a1d5-2001e2f40601,309
4,scaffold_hop,random_line_bo,5,66048f4d-4c97-4814-9ee4-2408bd6e8759,309
0,scaffold_hop,coordinate_line_bo,1,075fbf94-fd1f-4fcc-8da2-a4b2a2329065,309
1,scaffold_hop,coordinate_line_bo,2,3ef4b33c-015d-4085-8efe-71fd791104a7,309
2,scaffold_hop,coordinate_line_bo,3,0ebc5f26-d481-4619-88fb-73f73aba33e0,309
3,scaffold_hop,coordinate_line_bo,4,91b876dd-a8c6-487b-957f-5cf54738bf74,309
4,scaffold_hop,coordinate_line_bo,5,1c42ad3a-7793-40e6-9bc0-2c923d3fc752,309
0,scaffold_hop,turbo,1,24e6d53e-cda9-4b08-b7d5-1eb4f740fb0c,309
1,scaffold_hop,turbo,2,503f7891-c6d4-42c7-9658-0e17736c9950,309
2,scaffold_hop,turbo,3,773d6249-042e-4bf5-95d0-f133e0ba5346,309
3,scaffold_hop,turbo,4,263cc42c-0098-475a-978b-9fbb3242267d,309
4,scaffold_hop,turbo,5,2fe75729-0b97-4840-92b7-777c62bae682,309
0,scaffold_hop,vanilla_bo_hvarfner,1,b65f3770-bb96-4bcc-b3cd-a5d19e6fba24,12
1,scaffold_hop,vanilla_bo_hvarfner,2,3e900bb5-5126-4d54-a0b7-1019ae574e3d,12
2,scaffold_hop,vanilla_bo_hvarfner,3,0fefa3bb-7569-493a-84b0-339811b545f9,12
3,scaffold_hop,vanilla_bo_hvarfner,4,16e4751f-b2db-49c5-a2ba-fa58182c6766,12
4,scaffold_hop,vanilla_bo_hvarfner,5,0d717a92-0cab-48b7-856d-17a9c0bbedcd,12
0,scaffold_hop,pr,1,6e76cd95-1cbf-4a42-b0e4-a433336610b2,12
1,scaffold_hop,pr,2,7d796b59-bd0c-45ad-bb6b-be6305aec32a,12
2,scaffold_hop,pr,3,71ce86fb-14ae-4755-b5a1-07df001e7d47,12
3,scaffold_hop,pr,4,5dd2f63b-35ca-4380-a647-31253f2e9642,12
4,scaffold_hop,pr,5,3dbc8a37-fc73-4112-88c4-8fb177953052,12
0,scaffold_hop,saas_bo,1,6bd66c75-98d2-480c-9287-f384ceec13dc,12
1,scaffold_hop,saas_bo,2,03f9f077-eab1-4316-a76d-72bf39d80126,12
2,scaffold_hop,saas_bo,3,86d252eb-13c3-4850-8152-121c0e6b7ef0,12
3,scaffold_hop,saas_bo,4,a157d29e-75df-4e9b-905b-5ad0cfe6238d,12
4,scaffold_hop,saas_bo,5,784a3379-bd19-4ec2-b1c1-8bdbd7483465,12
0,sitagliptin_mpo,directed_evolution,1,340ed490-4bd6-404a-be66-c505662416e8,309
1,sitagliptin_mpo,directed_evolution,2,763df6e6-1ccf-435d-bdf5-2d4ad9eb7b0e,309
2,sitagliptin_mpo,directed_evolution,3,1efcb561-d14e-4e60-ac42-3ebb2ad99d5f,309
3,sitagliptin_mpo,directed_evolution,4,a64751dd-60bb-44f4-b884-adc028076998,309
4,sitagliptin_mpo,directed_evolution,5,0341a811-c38e-4645-97e8-bc1c8d478c53,309
0,sitagliptin_mpo,hill_climbing,1,4c89fa21-71d1-4018-a5ea-f976cefe2148,309
1,sitagliptin_mpo,hill_climbing,2,61fe72da-08aa-439f-b6d9-a2b7ba086403,309
2,sitagliptin_mpo,hill_climbing,3,73e8d578-ba89-41b5-ba80-d90515971ed2,309
3,sitagliptin_mpo,hill_climbing,4,d9c74737-b658-4351-b55c-c2648741374a,309
4,sitagliptin_mpo,hill_climbing,5,cb1e6d2a-de35-44b9-9b5c-d13ddf2f9b01,309
0,sitagliptin_mpo,genetic_algorithm,1,e1271633-56a8-4360-9a3d-a36478763668,309
1,sitagliptin_mpo,genetic_algorithm,2,ad3af357-1248-46ea-b778-2118d21c374f,309
2,sitagliptin_mpo,genetic_algorithm,3,ad450344-27dc-40f8-acf1-f0cea4502c8c,309
3,sitagliptin_mpo,genetic_algorithm,4,4dc968d9-8d5b-4deb-b950-c895896b2c9a,309
4,sitagliptin_mpo,genetic_algorithm,5,c88ff3d1-d9b5-4df2-85b1-92652f6f5408,309
0,sitagliptin_mpo,cma_es,1,4a11dd0b-fe01-403b-8f6f-addd89fc1b45,309
1,sitagliptin_mpo,cma_es,2,0d6c71f0-0cdc-44ef-968b-203a5632a50e,309
2,sitagliptin_mpo,cma_es,3,52ade33e-e70c-4a06-ab55-8187687565e5,309
3,sitagliptin_mpo,cma_es,4,baeb0cfe-305b-4787-85dd-50c0ee78705c,309
4,sitagliptin_mpo,cma_es,5,97fa2899-ce23-4b2f-9868-d6ffa8703c66,309
0,sitagliptin_mpo,random_line_bo,1,04b659b4-3193-4905-b285-c72ce53d9110,309
1,sitagliptin_mpo,random_line_bo,2,295d9a69-98d1-49b5-b6ec-194d3f30e469,309
2,sitagliptin_mpo,random_line_bo,3,05ab1276-f191-4ba7-b547-1637f6b8794a,309
3,sitagliptin_mpo,random_line_bo,4,70e2c707-7623-4c4a-b9a3-00c749e92546,309
4,sitagliptin_mpo,random_line_bo,5,23f2551d-5455-4ede-98f5-9825cad7cab7,309
0,sitagliptin_mpo,coordinate_line_bo,1,c33869cb-1d23-40f5-8832-0a5cc03f3a8e,309
1,sitagliptin_mpo,coordinate_line_bo,2,0509d421-3864-4eea-a3c7-7aae7a666357,309
2,sitagliptin_mpo,coordinate_line_bo,3,3b95c048-0d1b-488b-aef7-4b4787248035,309
3,sitagliptin_mpo,coordinate_line_bo,4,7f4297ed-7818-420c-b0ea-09123a860bd3,309
4,sitagliptin_mpo,coordinate_line_bo,5,cb95f6ca-d864-43d1-8066-6ea510654296,309
0,sitagliptin_mpo,turbo,1,09308254-9d26-4737-82fa-c73c0418a99e,309
1,sitagliptin_mpo,turbo,2,89f16831-3876-4157-8ec6-2396328bd992,309
2,sitagliptin_mpo,turbo,3,08757b14-8e1d-4f58-b509-b0bc982f13d6,309
3,sitagliptin_mpo,turbo,4,0c8638af-eee0-4c43-9a99-ffb9a2e063d8,309
4,sitagliptin_mpo,turbo,5,6688799d-5516-465a-89fd-eb29ed7b7d3c,309
0,sitagliptin_mpo,vanilla_bo_hvarfner,1,0b0b98e7-e455-41d1-90eb-44e41b946117,12
1,sitagliptin_mpo,vanilla_bo_hvarfner,2,23fc2be0-7496-46b7-9848-83a521a59230,12
2,sitagliptin_mpo,vanilla_bo_hvarfner,3,2b5f30ee-e780-46eb-b769-c14494dab2ed,12
3,sitagliptin_mpo,vanilla_bo_hvarfner,4,a20ecb30-528e-46c2-b301-465bd300e624,12
4,sitagliptin_mpo,vanilla_bo_hvarfner,5,3239fc5d-59aa-4a23-bd11-df59845b8883,12
0,sitagliptin_mpo,pr,1,0d742df2-2fa1-4c3c-a00b-866f15dde0da,12
1,sitagliptin_mpo,pr,2,4ca1e8be-65f8-4272-9e5c-f77a91edcfe6,12
2,sitagliptin_mpo,pr,3,19f38b4c-8695-44e7-97b1-3268e52fb62a,12
3,sitagliptin_mpo,pr,4,390671c2-904c-42db-802e-b920f6c3a880,12
4,sitagliptin_mpo,pr,5,5c5480f7-9110-44eb-9388-013c68d83af0,12
0,sitagliptin_mpo,saas_bo,1,0ff0e9cc-9ebd-4dff-bb3f-df28650bad89,12
1,sitagliptin_mpo,saas_bo,2,c78b2f61-00cf-42d8-8b12-5bcb6c099490,12
2,sitagliptin_mpo,saas_bo,3,a140ce83-0ffe-4b83-925a-2393d1412dde,12
3,sitagliptin_mpo,saas_bo,4,4a48cb7e-d990-43fc-bb9b-2f76eaf65288,12
4,sitagliptin_mpo,saas_bo,5,b3d8b44a-ed2c-4bc5-8bb2-691be127adf8,12
0,thiothixene_rediscovery,directed_evolution,1,49a3f8cf-bae8-4d33-bfad-7ae45281f291,309
1,thiothixene_rediscovery,directed_evolution,2,9d701bea-2dd0-41e6-a81c-1a8cbb3a2492,309
2,thiothixene_rediscovery,directed_evolution,3,3314aa8b-fa89-4802-99f8-f0ccd166e7eb,309
3,thiothixene_rediscovery,directed_evolution,4,bfde4ddd-0f77-459a-baf3-ab00c21da4b7,309
4,thiothixene_rediscovery,directed_evolution,5,0eb78e14-2985-4a87-9519-b040c517a38d,309
0,thiothixene_rediscovery,hill_climbing,1,0307c13a-04e0-4271-b931-c5ca1b423c58,309
1,thiothixene_rediscovery,hill_climbing,2,39d5a5b3-7cbf-482c-b7db-8b904d805e9b,309
2,thiothixene_rediscovery,hill_climbing,3,239201fd-3f30-4cd1-bb42-b8650d1316f8,309
3,thiothixene_rediscovery,hill_climbing,4,1f87d12e-434b-49b7-99b6-44781b128879,309
4,thiothixene_rediscovery,hill_climbing,5,cf502dc5-9070-46bb-8961-040957ca273b,309
0,thiothixene_rediscovery,genetic_algorithm,1,0e46b8d1-001f-4b31-ab46-975741c98243,309
1,thiothixene_rediscovery,genetic_algorithm,2,1f630115-edba-407b-9123-daec561bd114,309
2,thiothixene_rediscovery,genetic_algorithm,3,47cb65e1-3ae9-4e3e-968b-97511c5bc6a5,309
3,thiothixene_rediscovery,genetic_algorithm,4,10a1c265-4d0e-4d2a-9386-6b0d2c2b467b,309
4,thiothixene_rediscovery,genetic_algorithm,5,c25d9514-840d-4bf8-a8c9-40dcab124859,309
0,thiothixene_rediscovery,cma_es,1,85ebe56a-fa65-4cde-868d-33f91de22772,309
1,thiothixene_rediscovery,cma_es,2,1cddf287-1506-4b67-8a13-427688fbc7fd,309
2,thiothixene_rediscovery,cma_es,3,1abfbf40-9baf-449d-be4e-354c732b0221,309
3,thiothixene_rediscovery,cma_es,4,9d301d8c-d80e-480c-bed8-318225e4f12a,309
4,thiothixene_rediscovery,cma_es,5,7f169254-9101-4e92-96ab-7656fb0b841d,309
0,thiothixene_rediscovery,random_line_bo,1,67dc551a-93d6-4c6b-8eea-0c76fa2b2cf8,309
1,thiothixene_rediscovery,random_line_bo,2,5d2fce8c-8184-4911-8c81-36165bbdbdc1,309
2,thiothixene_rediscovery,random_line_bo,3,811e6017-c092-4298-910a-434532ab7c36,309
3,thiothixene_rediscovery,random_line_bo,4,412d1192-ead4-44d4-92a4-ea159cb606b3,309
4,thiothixene_rediscovery,random_line_bo,5,3c80f272-a037-4355-a892-1125ba0d1424,309
0,thiothixene_rediscovery,coordinate_line_bo,1,909e1fa9-bbde-4efc-a470-39b37b72bafa,309
1,thiothixene_rediscovery,coordinate_line_bo,2,7072b287-ad5a-4d44-a0d3-07ca0bc9a962,309
2,thiothixene_rediscovery,coordinate_line_bo,3,33a0cb02-98e6-4e1a-91a5-54a4c2907031,309
3,thiothixene_rediscovery,coordinate_line_bo,4,4dd88859-29ef-4069-8b14-bc589df1f57f,309
4,thiothixene_rediscovery,coordinate_line_bo,5,20956304-60e2-4158-a046-c945a0e8237e,309
0,thiothixene_rediscovery,turbo,1,12b54e63-5859-4084-a4f5-a3b75cb11951,309
1,thiothixene_rediscovery,turbo,2,7c69ffdc-a9dd-46f7-b3e9-06a5a7cf30f6,309
2,thiothixene_rediscovery,turbo,3,3efe6f84-7edc-411f-a79e-93841697bb50,309
3,thiothixene_rediscovery,turbo,4,595b864d-6aa9-43d3-ac6f-a06a26496657,309
4,thiothixene_rediscovery,turbo,5,1f8d32b5-7611-4df5-ba5a-94db2e2fe758,309
0,thiothixene_rediscovery,vanilla_bo_hvarfner,1,92472510-672d-457b-9dff-938fcde197c5,12
1,thiothixene_rediscovery,vanilla_bo_hvarfner,2,52baa85e-51ab-4aa4-b0d7-5c542cd5b456,12
2,thiothixene_rediscovery,vanilla_bo_hvarfner,3,c4a30470-5f51-44a9-a763-720b63c6f3c7,12
3,thiothixene_rediscovery,vanilla_bo_hvarfner,4,0242f4bc-0bb4-4aa9-a8c9-da88db343eb0,12
4,thiothixene_rediscovery,vanilla_bo_hvarfner,5,66ff5834-1576-40ae-aea7-64fd6e3c7e97,12
0,thiothixene_rediscovery,pr,1,ae7c908c-e160-4600-9856-e11d60c30ed6,12
1,thiothixene_rediscovery,pr,2,7ed52d94-ed73-4d6c-a94b-3a16fb78fa0b,12
2,thiothixene_rediscovery,pr,3,97e08400-96a7-4f74-ada9-43673e665773,12
3,thiothixene_rediscovery,pr,4,75ae54fc-4b32-467e-ba23-5fae6d5a3d65,12
4,thiothixene_rediscovery,pr,5,417b1d1f-a2e4-4b82-916b-1f792cbaaf9e,12
0,thiothixene_rediscovery,saas_bo,1,9482c53f-a46d-4727-b7fa-e8aa710d71c7,12
1,thiothixene_rediscovery,saas_bo,2,2d1de62a-6366-4ffc-9fcd-080714599964,12
